sequence,frame_prev,frame_curr,image_prev_path,image_curr_path,rotation_gt_x,rotation_gt_y,rotation_gt_z,rotation_pred_x,rotation_pred_y,rotation_pred_z,rotation_error_x,rotation_error_y,rotation_error_z,rotation_l2_error,rotation_squared_error,translation_gt_x,translation_gt_y,translation_gt_z,translation_pred_x,translation_pred_y,translation_pred_z,translation_error_x,translation_error_y,translation_error_z,translation_l2_error,translation_squared_error,translation_gate_0,translation_gate_1,translation_gate_2,translation_gate_entropy,translation_dominant_expert,translation_expert_0_x,translation_expert_0_y,translation_expert_0_z,translation_expert_1_x,translation_expert_1_y,translation_expert_1_z,translation_expert_2_x,translation_expert_2_y,translation_expert_2_z
10,865,866,/media/sherifdeen/ext_hd250/projects/deepdct-vo/data/sequences/10/image_2/000865.png,/media/sherifdeen/ext_hd250/projects/deepdct-vo/data/sequences/10/image_2/000866.png,-0.0002602348104119301,0.06518591940402985,-0.0014704889617860317,-0.00047173257917165756,-3.920381914213067e-06,-0.00023902425891719759,-0.00021149776875972748,-0.06518983840942383,0.0012314646737650037,0.06520181149244308,0.004251276608556509,0.12629340589046478,-0.010305414907634258,0.47682586312294006,-0.0027900319546461105,-0.008553091436624527,0.6024489402770996,-0.12908343970775604,0.0017523234710097313,0.12562307715415955,0.18012984097003937,0.032446764409542084,nan,nan,nan,nan,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan
10,866,867,/media/sherifdeen/ext_hd250/projects/deepdct-vo/data/sequences/10/image_2/000866.png,/media/sherifdeen/ext_hd250/projects/deepdct-vo/data/sequences/10/image_2/000867.png,0.0011045016581192613,0.06469348818063736,0.003785357577726245,-0.0005513017531484365,-3.498598380247131e-05,-0.00026644038734957576,-0.0016558034112676978,-0.06472847610712051,-0.004051798023283482,0.06487630307674408,0.004208934493362904,0.013688123784959316,-0.013905638828873634,0.5264518857002258,-0.0028251931071281433,-0.010060320608317852,0.615904688835144,-0.016513317823410034,0.0038453182205557823,0.08945280313491821,0.09104548394680023,0.008289280347526073,nan,nan,nan,nan,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan
10,864,865,/media/sherifdeen/ext_hd250/projects/deepdct-vo/data/sequences/10/image_2/000864.png,/media/sherifdeen/ext_hd250/projects/deepdct-vo/data/sequences/10/image_2/000865.png,0.00022340810392051935,0.06474965810775757,-0.0037843817844986916,-0.00037705281283706427,0.0044350093230605125,-0.0002982254372909665,-0.0006004609167575836,-0.06031464785337448,0.003486156463623047,0.06041829660534859,0.003650370752438903,0.001549066393636167,-0.007954441010951996,0.5281525254249573,-0.0033932190854102373,-0.0076321386732161045,0.5351325273513794,-0.0049422853626310825,0.00032230233773589134,0.006980001926422119,0.008558650501072407,7.325049227802083e-05,nan,nan,nan,nan,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan
10,863,864,/media/sherifdeen/ext_hd250/projects/deepdct-vo/data/sequences/10/image_2/000863.png,/media/sherifdeen/ext_hd250/projects/deepdct-vo/data/sequences/10/image_2/000864.png,0.001125819981098175,0.06554350256919861,-0.0013998480280861259,-0.0003302315599285066,0.0053597320802509785,-0.00028198998188599944,-0.0014560515992343426,-0.06018377095460892,0.0011178581044077873,0.06021175906062126,0.0036254560109227896,0.12329400330781937,-0.012394455261528492,0.46300533413887024,-0.0036188249941915274,-0.00917442049831152,0.688806414604187,-0.12691283226013184,0.0032200347632169724,0.22580108046531677,0.2590431571006775,0.06710336357355118,nan,nan,nan,nan,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan
10,867,868,/media/sherifdeen/ext_hd250/projects/deepdct-vo/data/sequences/10/image_2/000867.png,/media/sherifdeen/ext_hd250/projects/deepdct-vo/data/sequences/10/image_2/000868.png,0.0043901558965444565,0.06457075476646423,0.0032855349127203226,-0.0003774953947868198,0.005101676564663649,-0.000134956935653463,-0.004767651204019785,-0.0594690777361393,-0.003420491935685277,0.05975785851478577,0.0035710015799850225,0.011250772513449192,-0.0013136902125552297,0.5269490480422974,-0.003914130385965109,-0.010887899436056614,0.5845794081687927,-0.015164902433753014,-0.009574209339916706,0.05763036012649536,0.06035642325878143,0.003642898052930832,nan,nan,nan,nan,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan
10,859,860,/media/sherifdeen/ext_hd250/projects/deepdct-vo/data/sequences/10/image_2/000859.png,/media/sherifdeen/ext_hd250/projects/deepdct-vo/data/sequences/10/image_2/000860.png,0.002908505965024233,0.06532852351665497,-0.0034485014621168375,-0.00031428885995410383,0.006229475140571594,-0.0002522045688237995,-0.0032227947376668453,-0.059099048376083374,0.0031962969806045294,0.05927309766411781,0.0035133003257215023,-0.002860808279365301,-0.009606772102415562,0.572335958480835,-0.0034314398653805256,-0.01236372534185648,0.820102334022522,-0.0005706315860152245,-0.002756953239440918,0.247766375541687,0.247782364487648,0.06139610335230827,nan,nan,nan,nan,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan
10,875,876,/media/sherifdeen/ext_hd250/projects/deepdct-vo/data/sequences/10/image_2/000875.png,/media/sherifdeen/ext_hd250/projects/deepdct-vo/data/sequences/10/image_2/000876.png,0.007335847709327936,0.06772416085004807,-0.0028459099121391773,-0.0003206512192264199,0.011187206022441387,-0.00015009299386292696,-0.007656498812139034,-0.0565369538962841,0.002695817034691572,0.05711669102311134,0.0032623163424432278,0.13524800539016724,-0.018257444724440575,0.6019076108932495,-0.0027969873044639826,-0.010585601441562176,0.7891809344291687,-0.13804499804973602,0.007671843282878399,0.1872733235359192,0.2327800989151001,0.05418657511472702,nan,nan,nan,nan,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan
10,862,863,/media/sherifdeen/ext_hd250/projects/deepdct-vo/data/sequences/10/image_2/000862.png,/media/sherifdeen/ext_hd250/projects/deepdct-vo/data/sequences/10/image_2/000863.png,0.0019418116426095366,0.06465937197208405,0.006154919043183327,-0.0005441764951683581,0.009086854755878448,-0.0002941441198345274,-0.0024859881959855556,-0.0555725172162056,-0.006449063308537006,0.05600067228078842,0.0031360751017928123,0.01635049842298031,-0.007030733395367861,0.5377476215362549,-0.003576837945729494,-0.012356601655483246,0.746988832950592,-0.019927335903048515,-0.005325868260115385,0.20924121141433716,0.2102554440498352,0.04420734941959381,nan,nan,nan,nan,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan
10,870,871,/media/sherifdeen/ext_hd250/projects/deepdct-vo/data/sequences/10/image_2/000870.png,/media/sherifdeen/ext_hd250/projects/deepdct-vo/data/sequences/10/image_2/000871.png,0.006464041769504547,0.06601501256227493,-0.0013700580457225442,-0.00023697885626461357,0.010585766285657883,-0.00028733565704897046,-0.006701020523905754,-0.05542924627661705,0.0010827223304659128,0.055843327194452286,0.0031184772960841656,0.13467468321323395,-0.002591624390333891,0.5263636112213135,-0.0020424609538167715,-0.007600569631904364,0.4517613649368286,-0.13671714067459106,-0.005008945241570473,-0.07460224628448486,0.1558273434638977,0.02428216114640236,nan,nan,nan,nan,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan
10,869,870,/media/sherifdeen/ext_hd250/projects/deepdct-vo/data/sequences/10/image_2/000869.png,/media/sherifdeen/ext_hd250/projects/deepdct-vo/data/sequences/10/image_2/000870.png,0.009245676919817924,0.06633172184228897,-0.0030787629075348377,-0.00045902279089204967,0.012551921419799328,-0.0003843575541395694,-0.009704699739813805,-0.05377979949116707,0.0026944053824990988,0.054714784026145935,0.0029937077779322863,-0.00035685321199707687,0.012098446488380432,0.5284555554389954,-0.0032400120981037617,-0.005488951224833727,0.44004425406455994,-0.0028831588570028543,-0.01758739724755287,-0.08841130137443542,0.09018973261117935,0.008134187199175358,nan,nan,nan,nan,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan
