sequence,frame_prev,frame_curr,image_prev_path,image_curr_path,rotation_gt_x,rotation_gt_y,rotation_gt_z,rotation_pred_x,rotation_pred_y,rotation_pred_z,rotation_error_x,rotation_error_y,rotation_error_z,rotation_l2_error,rotation_squared_error,translation_gt_x,translation_gt_y,translation_gt_z,translation_pred_x,translation_pred_y,translation_pred_z,translation_error_x,translation_error_y,translation_error_z,translation_l2_error,translation_squared_error,translation_gate_0,translation_gate_1,translation_gate_2,translation_gate_entropy,translation_dominant_expert,translation_expert_0_x,translation_expert_0_y,translation_expert_0_z,translation_expert_1_x,translation_expert_1_y,translation_expert_1_z,translation_expert_2_x,translation_expert_2_y,translation_expert_2_z
09,1510,1511,/media/sherifdeen/ext_hd250/projects/deepdct-vo/data/sequences/09/image_2/001510.png,/media/sherifdeen/ext_hd250/projects/deepdct-vo/data/sequences/09/image_2/001511.png,-0.00912438053637743,0.05942157283425331,0.005265143234282732,-0.00021755970374215394,-7.089299469953403e-05,-0.0004421373887453228,0.00890682078897953,-0.05949246510863304,-0.005707280710339546,0.060425639152526855,0.003651257837191224,0.06229737773537636,-0.028979474678635597,0.5434278845787048,-0.003267301246523857,-0.009171250276267529,0.675566554069519,-0.06556467711925507,0.019808225333690643,0.1321386694908142,0.14883454144001007,0.02215171977877617,nan,nan,nan,nan,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan
09,1511,1512,/media/sherifdeen/ext_hd250/projects/deepdct-vo/data/sequences/09/image_2/001511.png,/media/sherifdeen/ext_hd250/projects/deepdct-vo/data/sequences/09/image_2/001512.png,-0.007605072110891342,0.05849699303507805,0.005380768794566393,-0.00028872620896436274,-4.579753658617847e-05,-0.00047694394015707076,0.007316345814615488,-0.05854279175400734,-0.005857712589204311,0.059288278222084045,0.0035151001065969467,0.06685563176870346,-0.02511725015938282,0.5376870632171631,-0.0029875540640205145,-0.00834101252257824,0.7326198816299438,-0.06984318792819977,0.01677623763680458,0.19493281841278076,0.20774579048156738,0.04315831512212753,nan,nan,nan,nan,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan
09,1509,1510,/media/sherifdeen/ext_hd250/projects/deepdct-vo/data/sequences/09/image_2/001509.png,/media/sherifdeen/ext_hd250/projects/deepdct-vo/data/sequences/09/image_2/001510.png,-0.010196061804890633,0.05817166343331337,0.002626064931973815,-0.00025203716359101236,-1.161222917289706e-05,-0.00039749432471580803,0.009944024495780468,-0.058183275163173676,-0.0030235592275857925,0.059104304760694504,0.003493319032713771,0.054222963750362396,-0.016694990918040276,0.5626146197319031,-0.0035216903779655695,-0.009700046852231026,0.6555174589157104,-0.05774465575814247,0.00699494406580925,0.09290283918380737,0.10960981994867325,0.012014312669634819,nan,nan,nan,nan,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan
09,1512,1513,/media/sherifdeen/ext_hd250/projects/deepdct-vo/data/sequences/09/image_2/001512.png,/media/sherifdeen/ext_hd250/projects/deepdct-vo/data/sequences/09/image_2/001513.png,-0.005322427023202181,0.05846516042947769,0.0025836217682808638,-0.00023595626407768577,-4.394290590425953e-05,-0.0004921401850879192,0.005086470860987902,-0.05850910395383835,-0.003075761953368783,0.058810267597436905,0.003458647755905986,0.056181613355875015,-0.01228245161473751,0.5314252972602844,-0.0031270277686417103,-0.010532277636229992,0.7554112672805786,-0.05930864065885544,0.0017501739785075188,0.2239859700202942,0.23171165585517883,0.053690291941165924,nan,nan,nan,nan,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan
09,1513,1514,/media/sherifdeen/ext_hd250/projects/deepdct-vo/data/sequences/09/image_2/001513.png,/media/sherifdeen/ext_hd250/projects/deepdct-vo/data/sequences/09/image_2/001514.png,-0.0033201889600604773,0.05828186869621277,-0.000233157305046916,-0.00021911853400524706,-4.4017520849592984e-05,-0.0004731736844405532,0.003101070411503315,-0.058325886726379395,-0.00024001637939363718,0.05840875953435898,0.003411583136767149,0.05046845227479935,-0.007454567588865757,0.5233879685401917,-0.003156911348924041,-0.007646852172911167,0.5798802375793457,-0.05362536385655403,-0.00019228458404541016,0.05649226903915405,0.07789154350757599,0.006067093461751938,nan,nan,nan,nan,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan
09,1516,1517,/media/sherifdeen/ext_hd250/projects/deepdct-vo/data/sequences/09/image_2/001516.png,/media/sherifdeen/ext_hd250/projects/deepdct-vo/data/sequences/09/image_2/001517.png,-0.0012156221782788634,0.057261161506175995,0.0023503382690250874,-0.00017642743478063494,-6.22165243839845e-05,-0.0004873751604463905,0.0010391947580501437,-0.05732337757945061,-0.0028377133421599865,0.05740297958254814,0.0032951021566987038,0.05726688355207443,-0.0013949346030130982,0.5055676102638245,-0.004088087007403374,-0.009957447648048401,0.5490487217903137,-0.061354972422122955,-0.008562512695789337,0.04348111152648926,0.07568590342998505,0.0057283565402030945,nan,nan,nan,nan,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan
09,1514,1515,/media/sherifdeen/ext_hd250/projects/deepdct-vo/data/sequences/09/image_2/001514.png,/media/sherifdeen/ext_hd250/projects/deepdct-vo/data/sequences/09/image_2/001515.png,-0.0026364708319306374,0.057246133685112,-0.0006456358823925257,-0.00024856944219209254,-9.231048170477152e-05,-0.00047885897220112383,0.0023879013024270535,-0.05733844265341759,0.00016677691019140184,0.057388387620449066,0.0032934267073869705,0.0558755099773407,-0.021552380174398422,0.5033564567565918,-0.004060020204633474,-0.011227020062506199,0.7107576131820679,-0.05993552878499031,0.010325360111892223,0.20740115642547607,0.21613448858261108,0.046714119613170624,nan,nan,nan,nan,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan
09,1515,1516,/media/sherifdeen/ext_hd250/projects/deepdct-vo/data/sequences/09/image_2/001515.png,/media/sherifdeen/ext_hd250/projects/deepdct-vo/data/sequences/09/image_2/001516.png,-0.0017844211542978883,0.05705039203166962,0.0010020122863352299,-0.0001928513083839789,-0.00010494337766431272,-0.00048185684136115015,0.0015915698604658246,-0.05715533718466759,-0.0014838691568002105,0.05719674751162529,0.003271467750892043,0.04794209823012352,-0.004610113333910704,0.505678117275238,-0.003638420021161437,-0.009721923619508743,0.7091988921165466,-0.0515805184841156,-0.00511181028559804,0.2035207748413086,0.21001757681369781,0.044107384979724884,nan,nan,nan,nan,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan
09,1519,1520,/media/sherifdeen/ext_hd250/projects/deepdct-vo/data/sequences/09/image_2/001519.png,/media/sherifdeen/ext_hd250/projects/deepdct-vo/data/sequences/09/image_2/001520.png,0.0014894825872033834,0.05679735541343689,-0.002362819854170084,-0.00025116544566117227,-7.68163736211136e-05,-0.00045292044524103403,-0.0017406480619683862,-0.056874170899391174,0.00190989940892905,0.05693284794688225,0.003241349011659622,0.04150230437517166,0.001643399242311716,0.5036208629608154,-0.0023329071700572968,-0.009929773397743702,0.548343300819397,-0.04383521154522896,-0.011573173105716705,0.04472243785858154,0.06368328630924225,0.004055560566484928,nan,nan,nan,nan,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan
09,1517,1518,/media/sherifdeen/ext_hd250/projects/deepdct-vo/data/sequences/09/image_2/001517.png,/media/sherifdeen/ext_hd250/projects/deepdct-vo/data/sequences/09/image_2/001518.png,-0.0010826127836480737,0.05673719197511673,0.0004349128867033869,-0.0002474676293786615,-9.266049164580181e-05,-0.00047241165884770453,0.0008351451251655817,-0.05682985112071037,-0.0009073245455510914,0.05684322863817215,0.003231152892112732,0.051745373755693436,-0.009574194438755512,0.5013508200645447,-0.0034158688504248857,-0.009915723465383053,0.542583167552948,-0.0551612414419651,-0.0003415290266275406,0.04123234748840332,0.06886933743953705,0.004742985591292381,nan,nan,nan,nan,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan
09,1518,1519,/media/sherifdeen/ext_hd250/projects/deepdct-vo/data/sequences/09/image_2/001518.png,/media/sherifdeen/ext_hd250/projects/deepdct-vo/data/sequences/09/image_2/001519.png,5.857989890500903e-05,0.05655994266271591,-0.000990910455584526,-0.000250727724051103,-4.366195935290307e-05,-0.0004583869595080614,-0.00030930762295611203,-0.056603603065013885,0.0005325234960764647,0.0566069521009922,0.003204347100108862,0.04828846454620361,0.005742465145885944,0.5060955286026001,-0.0028726314194500446,-0.009702224284410477,0.5821832418441772,-0.05116109549999237,-0.015444689430296421,0.07608771324157715,0.09298030287027359,0.008645336143672466,nan,nan,nan,nan,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan
09,1522,1523,/media/sherifdeen/ext_hd250/projects/deepdct-vo/data/sequences/09/image_2/001522.png,/media/sherifdeen/ext_hd250/projects/deepdct-vo/data/sequences/09/image_2/001523.png,-0.004141262732446194,0.05632220208644867,-0.0007121405797079206,-0.00017811424913816154,-9.481632150709629e-05,-0.0003730621247086674,0.003963148687034845,-0.05641701817512512,0.00033907845499925315,0.0565570630133152,0.003198701422661543,0.04700173810124397,0.007279998157173395,0.5179426074028015,-0.002904330613091588,-0.008729391731321812,0.6810163259506226,-0.04990606755018234,-0.016009390354156494,0.16307371854782104,0.1712890863418579,0.029339952394366264,nan,nan,nan,nan,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan
