sequence,frame_prev,frame_curr,image_prev_path,image_curr_path,rotation_gt_x,rotation_gt_y,rotation_gt_z,rotation_pred_x,rotation_pred_y,rotation_pred_z,rotation_error_x,rotation_error_y,rotation_error_z,rotation_l2_error,rotation_squared_error,translation_gt_x,translation_gt_y,translation_gt_z,translation_pred_x,translation_pred_y,translation_pred_z,translation_error_x,translation_error_y,translation_error_z,translation_l2_error,translation_squared_error,translation_gate_0,translation_gate_1,translation_gate_2,translation_gate_entropy,translation_dominant_expert,translation_expert_0_x,translation_expert_0_y,translation_expert_0_z,translation_expert_1_x,translation_expert_1_y,translation_expert_1_z,translation_expert_2_x,translation_expert_2_y,translation_expert_2_z
09,1409,1410,/media/sherifdeen/ext_hd250/projects/deepdct-vo/data/sequences/09/image_2/001409.png,/media/sherifdeen/ext_hd250/projects/deepdct-vo/data/sequences/09/image_2/001410.png,-0.0002466225123498589,0.0008072474738582969,-0.002915557473897934,-0.00015646826068405062,-9.271577437175438e-05,-0.0004426873929332942,9.015425166580826e-05,-0.0008999632555060089,0.0024728700518608093,0.0026330871041864157,6.9331481427070685e-06,-0.017211657017469406,-0.038618095219135284,1.5038865804672241,-0.004755057394504547,-0.01058987993746996,0.6859536170959473,0.012456599622964859,0.0280282162129879,-0.8179329633712769,0.8185078501701355,0.6699550747871399,nan,nan,nan,nan,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan
09,1410,1411,/media/sherifdeen/ext_hd250/projects/deepdct-vo/data/sequences/09/image_2/001410.png,/media/sherifdeen/ext_hd250/projects/deepdct-vo/data/sequences/09/image_2/001411.png,-0.0014193156966939569,0.0005538766854442656,-0.0007462379289790988,-0.0001736478297971189,-6.700704398099333e-05,-0.0004590280004777014,0.0012456679251044989,-0.0006208837148733437,0.00028720992850139737,0.001421152614057064,2.0196746390865883e-06,-0.017827151343226433,-0.042405448853969574,1.5147324800491333,-0.00453589204698801,-0.013480739668011665,0.7220187187194824,0.013291259296238422,0.02892470918595791,-0.7927137613296509,0.7933526039123535,0.6294083595275879,nan,nan,nan,nan,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan
09,274,275,/media/sherifdeen/ext_hd250/projects/deepdct-vo/data/sequences/09/image_2/000274.png,/media/sherifdeen/ext_hd250/projects/deepdct-vo/data/sequences/09/image_2/000275.png,0.0036552934907376766,0.020472321659326553,0.0010928509291261435,-0.00043501207255758345,0.010863278992474079,-0.00031162911909632385,-0.004090305417776108,-0.009609042666852474,-0.0014044800773262978,0.010537402704358101,0.00011103686119895428,-0.0073951673693954945,-0.02271328680217266,1.5387673377990723,-0.004280214663594961,-0.014451892115175724,0.769658088684082,0.0031149527058005333,0.008261394686996937,-0.7691092491149902,0.7691599130630493,0.5916069746017456,nan,nan,nan,nan,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan
09,1389,1390,/media/sherifdeen/ext_hd250/projects/deepdct-vo/data/sequences/09/image_2/001389.png,/media/sherifdeen/ext_hd250/projects/deepdct-vo/data/sequences/09/image_2/001390.png,0.0017160007264465094,0.0004029617994092405,-0.0007802366162650287,-0.0003148761170450598,0.0035604634322226048,-0.00038541763206012547,-0.0020308769308030605,0.0031575015746057034,0.00039481898420490324,0.0037749384064227343,1.4250159438233823e-05,0.0037760722916573286,-0.023883569985628128,1.4588886499404907,-0.0014062615809962153,-0.011229367926716805,0.7092105150222778,-0.005182333756238222,0.012654202058911324,-0.7496781349182129,0.749802827835083,0.5622043013572693,nan,nan,nan,nan,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan
09,1388,1389,/media/sherifdeen/ext_hd250/projects/deepdct-vo/data/sequences/09/image_2/001388.png,/media/sherifdeen/ext_hd250/projects/deepdct-vo/data/sequences/09/image_2/001389.png,0.00045387580757960677,0.00021379369718488306,-9.067200153367594e-06,-6.548959390784148e-06,-1.8329539670958184e-05,-0.0003482686879578978,-0.00046042478061281145,-0.00023212323139887303,-0.00033920147689059377,0.0006171950954012573,3.8092983345450193e-07,0.003999671433120966,-0.02989688515663147,1.4623043537139893,-0.002605730900540948,-0.014671572484076023,0.7199284434318542,-0.0066054025664925575,0.015225312672555447,-0.742375910282135,0.742561399936676,0.551397442817688,nan,nan,nan,nan,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan
09,277,278,/media/sherifdeen/ext_hd250/projects/deepdct-vo/data/sequences/09/image_2/000277.png,/media/sherifdeen/ext_hd250/projects/deepdct-vo/data/sequences/09/image_2/000278.png,-0.000523311784490943,0.021185141056776047,-0.002279263688251376,-0.00033468258334323764,0.031231380999088287,-0.0002590688818600029,0.00018862920114770532,0.01004623994231224,0.0020201948937028646,0.010249082930386066,0.0001050437058438547,-0.00965940859168768,-0.029349885880947113,1.540534496307373,-0.005122069735080004,-0.014220349490642548,0.8105514049530029,0.0045373388566076756,0.015129536390304565,-0.7299830913543701,0.7301539778709412,0.5331248044967651,nan,nan,nan,nan,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan
09,1297,1298,/media/sherifdeen/ext_hd250/projects/deepdct-vo/data/sequences/09/image_2/001297.png,/media/sherifdeen/ext_hd250/projects/deepdct-vo/data/sequences/09/image_2/001298.png,0.004619267303496599,-0.006617452017962933,0.002082567662000656,-0.00025888747768476605,-5.1552244258346036e-05,-0.0004128362925257534,-0.004878154955804348,0.006565899588167667,-0.002495403867214918,0.008551869541406631,7.313447713386267e-05,0.0058930665254592896,-0.023550575599074364,1.448968768119812,-0.003151101293042302,-0.011885138228535652,0.720905601978302,-0.009044167585670948,0.011665437370538712,-0.72806316614151,0.7282127737998962,0.5302938222885132,nan,nan,nan,nan,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan
09,1347,1348,/media/sherifdeen/ext_hd250/projects/deepdct-vo/data/sequences/09/image_2/001347.png,/media/sherifdeen/ext_hd250/projects/deepdct-vo/data/sequences/09/image_2/001348.png,0.00021487390040419996,0.011070369742810726,0.001131130731664598,-0.0005454930942505598,-2.0203868189128116e-05,-0.0001655841333558783,-0.0007603670237585902,-0.011090573854744434,-0.0012967148795723915,0.011191981844604015,0.00012526047066785395,0.002473131287842989,-0.017688976600766182,1.4295238256454468,-0.0017363998340442777,-0.010024534538388252,0.7165842652320862,-0.004209531005471945,0.00766444206237793,-0.7129395604133606,0.7129932045936584,0.5083593130111694,nan,nan,nan,nan,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan
09,278,279,/media/sherifdeen/ext_hd250/projects/deepdct-vo/data/sequences/09/image_2/000278.png,/media/sherifdeen/ext_hd250/projects/deepdct-vo/data/sequences/09/image_2/000279.png,-0.002116783754900098,0.02185569517314434,-0.004087213426828384,-0.00042858344386331737,0.03434843569993973,-0.00029461723170243204,0.00168820028193295,0.012492740526795387,0.0037925962824374437,0.013164435513317585,0.00017330236732959747,-0.014983988367021084,-0.031361229717731476,1.539807915687561,-0.0047324770130217075,-0.01622651517391205,0.8412435054779053,0.010251510888338089,0.015134714543819427,-0.6985644102096558,0.6988035440444946,0.48832637071609497,nan,nan,nan,nan,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan
09,1408,1409,/media/sherifdeen/ext_hd250/projects/deepdct-vo/data/sequences/09/image_2/001408.png,/media/sherifdeen/ext_hd250/projects/deepdct-vo/data/sequences/09/image_2/001409.png,-0.0004795514978468418,0.00048767830594442785,-0.00323286559432745,-0.0002397133212070912,-6.952405237825587e-05,-0.00045301829231902957,0.0002398381766397506,-0.0005572023801505566,0.0027798472438007593,0.0028452675323933363,8.095547855191398e-06,-0.013093285262584686,-0.03822161257266998,1.4949091672897339,-0.004679257981479168,-0.010640999302268028,0.7973465919494629,0.008414027281105518,0.027580613270401955,-0.697562575340271,0.698158323764801,0.4874250292778015,nan,nan,nan,nan,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan
